participant_id,country,iso3,region,age,age_group,sex,time_of_day,n_trials,best_rt_ms,mean_rt_ms,median_rt_ms,worst_rt_ms,sd_rt_ms,lapse_count,data_type
30251,Pakistan,PAK,Asia,20,18-24,male,morning,5,255,292,299,332,26.4,0,synthetic
30252,Pakistan,PAK,Asia,23,18-24,male,evening,5,250,308,279,443,70.1,0,synthetic
30253,Pakistan,PAK,Asia,35,35-44,female,afternoon,5,259,283,286,296,13.0,0,synthetic
30254,Pakistan,PAK,Asia,15,10-17,female,afternoon,5,325,372,327,551,89.7,1,synthetic
30255,Pakistan,PAK,Asia,39,35-44,female,morning,5,258,279,276,306,19.2,0,synthetic
30256,Pakistan,PAK,Asia,29,25-34,male,night,5,252,312,284,393,56.1,0,synthetic
30257,Pakistan,PAK,Asia,14,10-17,female,afternoon,5,291,314,316,330,13.5,0,synthetic
30258,Pakistan,PAK,Asia,10,10-17,female,night,5,324,336,339,347,8.0,0,synthetic
30259,Pakistan,PAK,Asia,39,35-44,female,morning,5,246,258,257,268,7.3,0,synthetic
30260,Pakistan,PAK,Asia,10,10-17,female,afternoon,5,294,358,322,455,63.3,0,synthetic
30261,Pakistan,PAK,Asia,19,18-24,female,morning,5,306,315,313,330,8.1,0,synthetic
30262,Pakistan,PAK,Asia,24,18-24,male,night,5,281,291,292,307,9.4,0,synthetic
30263,Pakistan,PAK,Asia,26,25-34,female,afternoon,5,254,324,263,540,109.9,1,synthetic
30264,Pakistan,PAK,Asia,22,18-24,male,morning,5,256,276,280,289,11.2,0,synthetic
30265,Pakistan,PAK,Asia,10,10-17,male,afternoon,5,257,284,286,299,15.5,0,synthetic
30266,Pakistan,PAK,Asia,27,25-34,male,evening,5,254,275,272,300,16.0,0,synthetic
30267,Pakistan,PAK,Asia,32,25-34,female,morning,5,255,273,280,288,12.2,0,synthetic
30268,Pakistan,PAK,Asia,50,45-54,female,evening,5,286,320,313,383,35.6,0,synthetic
30269,Pakistan,PAK,Asia,23,18-24,female,night,5,268,280,276,296,9.9,0,synthetic
30270,Pakistan,PAK,Asia,10,10-17,male,evening,5,291,304,303,321,10.0,0,synthetic
30271,Pakistan,PAK,Asia,45,45-54,female,night,5,294,363,331,517,78.6,1,synthetic
30272,Pakistan,PAK,Asia,56,55-64,male,evening,5,300,392,319,532,102.3,2,synthetic
30273,Pakistan,PAK,Asia,29,25-34,male,morning,5,251,326,285,448,74.1,0,synthetic
30274,Pakistan,PAK,Asia,33,25-34,female,afternoon,5,272,309,284,428,59.6,0,synthetic
30275,Pakistan,PAK,Asia,53,45-54,male,morning,5,287,339,302,502,81.6,1,synthetic
30276,Pakistan,PAK,Asia,10,10-17,female,morning,5,290,308,307,328,13.0,0,synthetic
30277,Pakistan,PAK,Asia,19,18-24,male,afternoon,5,273,339,283,578,119.3,1,synthetic
30278,Pakistan,PAK,Asia,33,25-34,male,evening,5,223,325,249,525,114.8,1,synthetic
30279,Pakistan,PAK,Asia,21,18-24,male,afternoon,5,278,318,287,449,65.6,0,synthetic
30280,Pakistan,PAK,Asia,18,18-24,male,afternoon,5,281,310,289,398,44.4,0,synthetic
30281,Pakistan,PAK,Asia,23,18-24,male,morning,5,218,249,245,273,19.8,0,synthetic
30282,Pakistan,PAK,Asia,14,10-17,female,evening,5,289,302,300,315,8.7,0,synthetic
30283,Pakistan,PAK,Asia,25,25-34,male,evening,5,234,271,273,296,23.7,0,synthetic
30284,Pakistan,PAK,Asia,34,25-34,female,evening,5,284,315,287,411,49.0,0,synthetic
30285,Pakistan,PAK,Asia,10,10-17,female,evening,5,286,314,315,342,22.5,0,synthetic
30286,Pakistan,PAK,Asia,32,25-34,male,evening,5,263,287,287,312,19.9,0,synthetic
30287,Pakistan,PAK,Asia,39,35-44,male,night,5,311,352,323,458,55.0,0,synthetic
30288,Pakistan,PAK,Asia,11,10-17,female,evening,5,299,326,312,390,32.8,0,synthetic
30289,Pakistan,PAK,Asia,10,10-17,female,morning,5,304,321,320,349,16.0,0,synthetic
30290,Pakistan,PAK,Asia,36,35-44,male,afternoon,5,220,261,261,298,31.2,0,synthetic
30291,Pakistan,PAK,Asia,18,18-24,male,morning,5,280,320,303,420,50.8,0,synthetic
30292,Pakistan,PAK,Asia,34,25-34,female,evening,5,259,330,294,485,83.6,0,synthetic
30293,Pakistan,PAK,Asia,15,10-17,male,evening,5,233,263,263,289,18.9,0,synthetic
30294,Pakistan,PAK,Asia,10,10-17,female,evening,5,295,309,306,323,9.8,0,synthetic
30295,Pakistan,PAK,Asia,10,10-17,female,night,5,322,343,340,363,15.0,0,synthetic
30296,Pakistan,PAK,Asia,40,35-44,female,evening,5,259,292,299,306,16.9,0,synthetic
30297,Pakistan,PAK,Asia,27,25-34,female,afternoon,5,266,329,321,427,54.5,0,synthetic
30298,Pakistan,PAK,Asia,40,35-44,male,morning,5,272,336,314,454,64.8,0,synthetic
30299,Pakistan,PAK,Asia,27,25-34,female,afternoon,5,261,270,266,288,9.7,0,synthetic
30300,Pakistan,PAK,Asia,32,25-34,female,afternoon,5,270,288,279,324,20.4,0,synthetic
30301,Pakistan,PAK,Asia,29,25-34,female,afternoon,5,239,251,251,264,9.5,0,synthetic
30302,Pakistan,PAK,Asia,19,18-24,female,afternoon,5,261,290,285,327,24.2,0,synthetic
30303,Pakistan,PAK,Asia,44,35-44,female,evening,5,255,283,266,353,36.7,0,synthetic
30304,Pakistan,PAK,Asia,43,35-44,female,morning,5,278,349,298,572,111.7,1,synthetic
30305,Pakistan,PAK,Asia,10,10-17,female,morning,5,305,374,335,489,68.6,0,synthetic
30306,Pakistan,PAK,Asia,12,10-17,male,morning,5,272,322,288,438,62.2,0,synthetic
30307,Pakistan,PAK,Asia,58,55-64,female,night,5,317,341,339,357,14.3,0,synthetic
30308,Pakistan,PAK,Asia,41,35-44,male,morning,5,271,281,284,287,6.0,0,synthetic
30309,Pakistan,PAK,Asia,42,35-44,male,morning,5,252,305,286,399,50.2,0,synthetic
30310,Pakistan,PAK,Asia,10,10-17,female,afternoon,5,306,351,333,444,47.9,0,synthetic
30311,Pakistan,PAK,Asia,27,25-34,male,evening,5,263,307,275,449,71.7,0,synthetic
30312,Pakistan,PAK,Asia,29,25-34,female,morning,5,260,305,271,427,63.3,0,synthetic
30313,Pakistan,PAK,Asia,11,10-17,male,evening,5,269,290,292,308,16.7,0,synthetic
30314,Pakistan,PAK,Asia,10,10-17,male,afternoon,5,294,303,295,320,10.5,0,synthetic
30315,Pakistan,PAK,Asia,42,35-44,female,morning,5,309,372,332,526,81.7,1,synthetic
30316,Pakistan,PAK,Asia,56,55-64,male,afternoon,5,295,315,317,330,14.3,0,synthetic
30317,Pakistan,PAK,Asia,10,10-17,male,morning,5,309,363,320,527,82.9,1,synthetic
30318,Pakistan,PAK,Asia,41,35-44,male,evening,5,243,299,285,384,46.4,0,synthetic
30319,Pakistan,PAK,Asia,10,10-17,male,afternoon,5,283,291,286,302,7.8,0,synthetic
30320,Pakistan,PAK,Asia,16,10-17,female,afternoon,5,270,324,285,485,81.1,0,synthetic
30321,Pakistan,PAK,Asia,10,10-17,male,evening,5,289,316,319,343,18.2,0,synthetic
30322,Pakistan,PAK,Asia,43,35-44,female,morning,5,293,321,325,336,15.7,0,synthetic
30323,Pakistan,PAK,Asia,10,10-17,male,morning,5,277,311,298,365,30.0,0,synthetic
30324,Pakistan,PAK,Asia,48,45-54,female,afternoon,5,309,331,332,365,19.7,0,synthetic
30325,Pakistan,PAK,Asia,41,35-44,male,afternoon,5,261,291,279,368,38.9,0,synthetic
30326,Pakistan,PAK,Asia,10,10-17,male,morning,5,311,341,321,424,41.8,0,synthetic
30327,Pakistan,PAK,Asia,51,45-54,female,afternoon,5,281,299,304,321,15.3,0,synthetic
30328,Pakistan,PAK,Asia,34,25-34,male,night,5,306,339,322,420,41.0,0,synthetic
30329,Pakistan,PAK,Asia,14,10-17,male,afternoon,5,256,309,281,456,73.8,0,synthetic
30330,Pakistan,PAK,Asia,10,10-17,male,evening,5,276,293,294,311,12.3,0,synthetic
30331,Pakistan,PAK,Asia,23,18-24,female,afternoon,5,255,303,266,463,80.6,0,synthetic
30332,Pakistan,PAK,Asia,32,25-34,male,night,5,248,259,260,271,8.4,0,synthetic
30333,Pakistan,PAK,Asia,20,18-24,male,morning,5,245,261,263,284,13.7,0,synthetic
30334,Pakistan,PAK,Asia,10,10-17,unspecified,morning,5,273,288,291,304,12.9,0,synthetic
30335,Pakistan,PAK,Asia,30,25-34,unspecified,afternoon,5,238,342,379,405,64.9,0,synthetic
30336,Pakistan,PAK,Asia,15,10-17,female,evening,5,284,294,288,309,10.2,0,synthetic
30337,Pakistan,PAK,Asia,30,25-34,female,afternoon,5,264,320,280,503,91.9,1,synthetic
30338,Pakistan,PAK,Asia,46,45-54,female,afternoon,5,250,273,282,292,16.7,0,synthetic
30339,Pakistan,PAK,Asia,30,25-34,female,night,5,292,304,307,315,9.0,0,synthetic
30340,Pakistan,PAK,Asia,28,25-34,female,morning,5,279,290,292,301,7.2,0,synthetic
30341,Pakistan,PAK,Asia,29,25-34,female,afternoon,5,230,298,281,448,79.3,0,synthetic
30342,Pakistan,PAK,Asia,24,18-24,female,afternoon,5,224,252,258,269,16.6,0,synthetic
30343,Pakistan,PAK,Asia,35,35-44,male,afternoon,5,247,281,280,313,25.2,0,synthetic
30344,Pakistan,PAK,Asia,35,35-44,male,night,5,257,272,262,303,17.3,0,synthetic
30345,Pakistan,PAK,Asia,23,18-24,female,morning,5,250,266,267,280,9.4,0,synthetic
30346,Pakistan,PAK,Asia,56,55-64,female,evening,5,296,316,318,335,17.1,0,synthetic
30347,Pakistan,PAK,Asia,20,18-24,male,afternoon,5,223,269,256,344,41.0,0,synthetic
30348,Pakistan,PAK,Asia,14,10-17,male,evening,5,271,315,295,401,45.7,0,synthetic
30349,Pakistan,PAK,Asia,10,10-17,male,night,5,284,333,329,421,48.1,0,synthetic
30350,Pakistan,PAK,Asia,24,18-24,male,morning,5,226,263,240,372,55.5,0,synthetic
30351,Pakistan,PAK,Asia,16,10-17,male,morning,5,267,322,308,424,54.0,0,synthetic
30352,Pakistan,PAK,Asia,27,25-34,female,afternoon,5,258,307,284,413,54.6,0,synthetic
30353,Pakistan,PAK,Asia,13,10-17,female,morning,5,243,304,286,439,69.8,0,synthetic
30354,Pakistan,PAK,Asia,43,35-44,male,afternoon,5,261,292,293,317,18.2,0,synthetic
30355,Pakistan,PAK,Asia,13,10-17,female,morning,5,275,303,303,328,19.8,0,synthetic
30356,Pakistan,PAK,Asia,10,10-17,female,afternoon,5,331,387,335,565,90.3,1,synthetic
30357,Pakistan,PAK,Asia,20,18-24,female,afternoon,5,254,269,263,286,12.5,0,synthetic
30358,Pakistan,PAK,Asia,22,18-24,female,evening,5,251,272,276,290,14.1,0,synthetic
30359,Pakistan,PAK,Asia,21,18-24,male,afternoon,5,224,244,233,276,19.1,0,synthetic
30360,Pakistan,PAK,Asia,25,25-34,female,morning,5,269,285,287,298,10.9,0,synthetic
30361,Pakistan,PAK,Asia,12,10-17,male,evening,5,265,350,335,526,92.4,1,synthetic
30362,Pakistan,PAK,Asia,12,10-17,male,night,5,244,277,280,308,20.5,0,synthetic
30363,Pakistan,PAK,Asia,38,35-44,female,night,5,289,330,297,456,63.5,0,synthetic
30364,Pakistan,PAK,Asia,52,45-54,female,afternoon,5,262,287,287,312,16.1,0,synthetic
30365,Pakistan,PAK,Asia,30,25-34,male,afternoon,5,262,304,272,443,69.4,0,synthetic
30366,Pakistan,PAK,Asia,21,18-24,male,afternoon,5,228,250,249,270,13.5,0,synthetic
30367,Pakistan,PAK,Asia,22,18-24,female,afternoon,5,247,308,256,514,103.2,1,synthetic
30368,Pakistan,PAK,Asia,32,25-34,female,afternoon,5,233,271,277,307,28.1,0,synthetic
30369,Pakistan,PAK,Asia,26,25-34,female,afternoon,5,236,292,283,358,41.0,0,synthetic
30370,Pakistan,PAK,Asia,35,35-44,male,afternoon,5,273,287,283,311,12.8,0,synthetic
30371,Pakistan,PAK,Asia,15,10-17,female,evening,5,266,351,299,595,122.5,1,synthetic
30372,Pakistan,PAK,Asia,44,35-44,female,afternoon,5,284,320,326,340,20.8,0,synthetic
30373,Pakistan,PAK,Asia,39,35-44,male,afternoon,5,237,276,259,367,46.5,0,synthetic
30374,Pakistan,PAK,Asia,32,25-34,male,afternoon,5,256,289,272,373,42.4,0,synthetic
30375,Pakistan,PAK,Asia,51,45-54,female,afternoon,5,267,310,288,428,60.1,0,synthetic
30376,Pakistan,PAK,Asia,21,18-24,male,afternoon,5,220,264,260,335,38.6,0,synthetic
30377,Pakistan,PAK,Asia,31,25-34,female,evening,5,267,288,292,307,13.7,0,synthetic
30378,Pakistan,PAK,Asia,28,25-34,unspecified,morning,5,262,317,288,462,73.1,0,synthetic
30379,Pakistan,PAK,Asia,27,25-34,male,afternoon,5,206,270,284,289,31.9,0,synthetic
30380,Pakistan,PAK,Asia,17,10-17,female,evening,5,266,316,280,459,72.2,0,synthetic
30381,Pakistan,PAK,Asia,10,10-17,male,morning,5,261,290,295,307,15.8,0,synthetic
30382,Pakistan,PAK,Asia,38,35-44,male,morning,5,245,269,269,291,15.1,0,synthetic
30383,Pakistan,PAK,Asia,28,25-34,male,afternoon,5,233,273,256,358,44.0,0,synthetic
30384,Pakistan,PAK,Asia,41,35-44,male,evening,5,260,281,285,295,11.7,0,synthetic
30385,Pakistan,PAK,Asia,26,25-34,female,morning,5,242,253,254,262,7.9,0,synthetic
30386,Pakistan,PAK,Asia,35,35-44,male,morning,5,269,321,286,468,75.4,0,synthetic
30387,Pakistan,PAK,Asia,32,25-34,female,evening,5,286,324,306,395,37.7,0,synthetic
30388,Pakistan,PAK,Asia,21,18-24,female,morning,5,237,312,285,453,74.1,0,synthetic
30389,Pakistan,PAK,Asia,46,45-54,unspecified,afternoon,5,217,253,257,271,19.2,0,synthetic
30390,Pakistan,PAK,Asia,23,18-24,male,afternoon,5,245,256,250,282,13.4,0,synthetic
30391,Pakistan,PAK,Asia,31,25-34,male,afternoon,5,231,268,277,292,21.0,0,synthetic
30392,Pakistan,PAK,Asia,18,18-24,male,afternoon,5,233,267,272,288,19.1,0,synthetic
30393,Pakistan,PAK,Asia,41,35-44,male,morning,5,239,263,256,295,18.9,0,synthetic
30394,Pakistan,PAK,Asia,21,18-24,female,morning,5,253,274,271,290,13.0,0,synthetic
30395,Pakistan,PAK,Asia,21,18-24,female,afternoon,5,255,299,266,443,72.2,0,synthetic
30396,Pakistan,PAK,Asia,23,18-24,male,evening,5,254,333,276,461,83.4,0,synthetic
30397,Pakistan,PAK,Asia,38,35-44,female,afternoon,5,234,278,268,326,31.1,0,synthetic
30398,Pakistan,PAK,Asia,29,25-34,female,morning,5,282,325,294,446,61.3,0,synthetic
30399,Pakistan,PAK,Asia,41,35-44,male,afternoon,5,261,280,276,302,14.0,0,synthetic
30400,Pakistan,PAK,Asia,24,18-24,female,afternoon,5,251,281,285,311,19.7,0,synthetic
30401,Pakistan,PAK,Asia,24,18-24,male,afternoon,5,247,254,250,269,8.0,0,synthetic
30402,Pakistan,PAK,Asia,18,18-24,male,afternoon,5,258,265,267,271,4.9,0,synthetic
30403,Pakistan,PAK,Asia,10,10-17,male,morning,5,281,306,311,321,13.5,0,synthetic
30404,Pakistan,PAK,Asia,35,35-44,male,evening,5,257,328,283,460,76.2,0,synthetic
30405,Pakistan,PAK,Asia,20,18-24,female,afternoon,5,266,286,278,304,15.2,0,synthetic
30406,Pakistan,PAK,Asia,61,55-64,female,evening,5,288,316,319,340,16.5,0,synthetic
30407,Pakistan,PAK,Asia,33,25-34,male,afternoon,5,237,246,245,260,7.7,0,synthetic
30408,Pakistan,PAK,Asia,14,10-17,male,evening,5,264,323,275,508,93.1,1,synthetic
30409,Pakistan,PAK,Asia,10,10-17,male,evening,5,255,292,288,341,29.7,0,synthetic
30410,Pakistan,PAK,Asia,41,35-44,female,morning,5,314,324,326,332,6.5,0,synthetic
30411,Pakistan,PAK,Asia,31,25-34,female,evening,5,279,333,307,464,66.6,0,synthetic
30412,Pakistan,PAK,Asia,34,25-34,male,morning,5,248,331,264,463,91.4,0,synthetic
30413,Pakistan,PAK,Asia,10,10-17,female,evening,5,322,333,332,345,7.5,0,synthetic
30414,Pakistan,PAK,Asia,45,45-54,female,evening,5,245,270,276,294,16.7,0,synthetic
30415,Pakistan,PAK,Asia,18,18-24,male,night,5,266,278,273,289,9.4,0,synthetic
30416,Pakistan,PAK,Asia,10,10-17,male,afternoon,5,307,315,312,325,7.2,0,synthetic
30417,Pakistan,PAK,Asia,24,18-24,male,morning,5,267,278,274,292,10.0,0,synthetic
30418,Pakistan,PAK,Asia,10,10-17,female,evening,5,321,336,342,351,11.2,0,synthetic
30419,Pakistan,PAK,Asia,29,25-34,male,afternoon,5,259,345,273,512,100.0,1,synthetic
30420,Pakistan,PAK,Asia,29,25-34,female,evening,5,285,323,312,396,38.6,0,synthetic
30421,Pakistan,PAK,Asia,10,10-17,male,morning,5,272,319,298,446,64.9,0,synthetic
30422,Pakistan,PAK,Asia,10,10-17,female,morning,5,254,288,289,328,24.5,0,synthetic
30423,Pakistan,PAK,Asia,19,18-24,male,morning,5,267,313,301,403,47.1,0,synthetic
30424,Pakistan,PAK,Asia,15,10-17,female,afternoon,5,288,331,313,425,47.9,0,synthetic
30425,Pakistan,PAK,Asia,13,10-17,female,afternoon,5,265,310,293,420,55.9,0,synthetic
30426,Pakistan,PAK,Asia,30,25-34,male,morning,5,263,315,297,442,65.4,0,synthetic
30427,Pakistan,PAK,Asia,10,10-17,male,afternoon,5,284,297,294,309,10.3,0,synthetic
30428,Pakistan,PAK,Asia,27,25-34,female,afternoon,5,215,241,244,259,14.6,0,synthetic
30429,Pakistan,PAK,Asia,24,18-24,female,morning,5,278,294,295,311,10.5,0,synthetic
30430,Pakistan,PAK,Asia,24,18-24,male,morning,5,267,273,270,283,5.8,0,synthetic
30431,Pakistan,PAK,Asia,26,25-34,female,afternoon,5,254,262,264,269,6.1,0,synthetic
30432,Pakistan,PAK,Asia,18,18-24,female,evening,5,254,284,285,300,16.2,0,synthetic
30433,Pakistan,PAK,Asia,19,18-24,male,evening,5,252,264,263,283,11.6,0,synthetic
30434,Pakistan,PAK,Asia,55,55-64,female,evening,5,310,328,325,349,13.6,0,synthetic
30435,Pakistan,PAK,Asia,50,45-54,female,afternoon,5,270,325,289,486,80.6,0,synthetic
30436,Pakistan,PAK,Asia,10,10-17,male,morning,5,260,277,279,287,9.4,0,synthetic
30437,Pakistan,PAK,Asia,44,35-44,female,night,5,315,357,323,465,56.5,0,synthetic
30438,Pakistan,PAK,Asia,16,10-17,female,afternoon,5,276,290,297,300,10.6,0,synthetic
30439,Pakistan,PAK,Asia,38,35-44,male,afternoon,5,272,367,281,519,112.9,1,synthetic
30440,Pakistan,PAK,Asia,12,10-17,male,afternoon,5,301,337,323,428,46.5,0,synthetic
30441,Pakistan,PAK,Asia,36,35-44,male,afternoon,5,239,274,284,290,18.5,0,synthetic
30442,Pakistan,PAK,Asia,30,25-34,male,night,5,254,278,280,303,19.2,0,synthetic
30443,Pakistan,PAK,Asia,29,25-34,male,morning,5,235,317,275,501,95.3,1,synthetic
30444,Pakistan,PAK,Asia,18,18-24,male,evening,5,252,275,275,290,12.9,0,synthetic
30445,Pakistan,PAK,Asia,38,35-44,female,afternoon,5,282,293,289,306,9.3,0,synthetic
30446,Pakistan,PAK,Asia,32,25-34,male,morning,5,230,261,265,282,19.8,0,synthetic
30447,Pakistan,PAK,Asia,31,25-34,female,evening,5,248,324,271,541,109.9,1,synthetic
30448,Pakistan,PAK,Asia,26,25-34,male,night,5,253,278,278,296,14.1,0,synthetic
30449,Pakistan,PAK,Asia,18,18-24,female,afternoon,5,256,281,290,297,16.1,0,synthetic
30450,Pakistan,PAK,Asia,53,45-54,male,evening,5,293,305,307,320,10.3,0,synthetic
30451,Pakistan,PAK,Asia,21,18-24,male,morning,5,252,271,271,297,15.0,0,synthetic
30452,Pakistan,PAK,Asia,30,25-34,male,night,5,270,291,290,320,16.6,0,synthetic
30453,Pakistan,PAK,Asia,10,10-17,male,afternoon,5,294,314,319,339,17.8,0,synthetic
30454,Pakistan,PAK,Asia,16,10-17,female,morning,5,268,285,284,316,17.2,0,synthetic
30455,Pakistan,PAK,Asia,36,35-44,female,morning,5,263,281,282,296,11.0,0,synthetic
30456,Pakistan,PAK,Asia,16,10-17,female,morning,5,262,279,281,289,10.0,0,synthetic
30457,Pakistan,PAK,Asia,26,25-34,male,evening,5,255,270,271,283,9.0,0,synthetic
30458,Pakistan,PAK,Asia,32,25-34,male,morning,5,282,332,295,495,82.1,0,synthetic
30459,Pakistan,PAK,Asia,11,10-17,male,evening,5,279,299,302,307,10.1,0,synthetic
30460,Pakistan,PAK,Asia,49,45-54,male,afternoon,5,271,287,285,306,11.8,0,synthetic
30461,Pakistan,PAK,Asia,32,25-34,female,morning,5,257,271,263,290,12.5,0,synthetic
30462,Pakistan,PAK,Asia,31,25-34,female,evening,5,278,367,411,430,68.3,0,synthetic
30463,Pakistan,PAK,Asia,16,10-17,male,morning,5,262,280,285,290,10.6,0,synthetic
30464,Pakistan,PAK,Asia,11,10-17,male,afternoon,5,216,271,273,326,35.5,0,synthetic
30465,Pakistan,PAK,Asia,34,25-34,male,afternoon,5,271,283,283,297,9.6,0,synthetic
30466,Pakistan,PAK,Asia,22,18-24,female,afternoon,5,263,297,299,318,18.5,0,synthetic
30467,Pakistan,PAK,Asia,60,55-64,male,evening,5,279,306,308,341,20.7,0,synthetic
30468,Pakistan,PAK,Asia,15,10-17,female,evening,5,251,274,278,292,16.6,0,synthetic
30469,Pakistan,PAK,Asia,10,10-17,male,evening,5,294,305,305,315,7.3,0,synthetic
30470,Pakistan,PAK,Asia,40,35-44,female,evening,5,240,277,280,313,23.9,0,synthetic
30471,Pakistan,PAK,Asia,37,35-44,female,night,5,268,289,286,313,18.6,0,synthetic
30472,Pakistan,PAK,Asia,35,35-44,male,morning,5,254,272,274,285,10.1,0,synthetic
30473,Pakistan,PAK,Asia,25,25-34,male,afternoon,5,232,269,239,361,48.7,0,synthetic
30474,Pakistan,PAK,Asia,32,25-34,female,afternoon,5,268,275,272,285,6.5,0,synthetic
30475,Pakistan,PAK,Asia,17,10-17,male,evening,5,284,329,292,473,72.2,0,synthetic
30476,Pakistan,PAK,Asia,30,25-34,male,evening,5,265,324,308,466,72.7,0,synthetic
30477,Pakistan,PAK,Asia,12,10-17,male,afternoon,5,300,335,311,414,42.2,0,synthetic
30478,Pakistan,PAK,Asia,32,25-34,female,afternoon,5,248,270,276,286,13.3,0,synthetic
30479,Pakistan,PAK,Asia,53,45-54,male,afternoon,5,295,316,314,334,13.0,0,synthetic
30480,Pakistan,PAK,Asia,31,25-34,female,night,5,271,298,299,340,23.6,0,synthetic
30481,Pakistan,PAK,Asia,27,25-34,male,afternoon,5,240,252,246,272,11.3,0,synthetic
30482,Pakistan,PAK,Asia,29,25-34,male,evening,5,247,266,255,298,19.7,0,synthetic
30483,Pakistan,PAK,Asia,24,18-24,male,morning,5,236,264,266,285,17.3,0,synthetic
30484,Pakistan,PAK,Asia,22,18-24,male,morning,5,259,294,284,374,41.6,0,synthetic
30485,Pakistan,PAK,Asia,30,25-34,unspecified,evening,5,243,268,274,283,14.6,0,synthetic
30486,Pakistan,PAK,Asia,17,10-17,female,morning,5,287,317,293,421,52.0,0,synthetic
30487,Pakistan,PAK,Asia,40,35-44,female,evening,5,286,298,297,315,9.7,0,synthetic
30488,Pakistan,PAK,Asia,38,35-44,male,evening,5,253,268,260,289,15.1,0,synthetic
30489,Pakistan,PAK,Asia,21,18-24,female,morning,5,247,277,265,348,37.0,0,synthetic
30490,Pakistan,PAK,Asia,25,25-34,male,morning,5,278,286,278,315,14.6,0,synthetic
30491,Pakistan,PAK,Asia,40,35-44,female,night,5,290,313,325,327,15.8,0,synthetic
30492,Pakistan,PAK,Asia,42,35-44,male,evening,5,282,286,286,292,3.6,0,synthetic
30493,Pakistan,PAK,Asia,29,25-34,male,morning,5,253,277,277,304,16.2,0,synthetic
30494,Pakistan,PAK,Asia,10,10-17,female,afternoon,5,294,322,327,357,22.4,0,synthetic
30495,Pakistan,PAK,Asia,44,35-44,male,afternoon,5,260,319,291,457,71.2,0,synthetic
30496,Pakistan,PAK,Asia,10,10-17,male,morning,5,279,298,294,331,19.1,0,synthetic
30497,Pakistan,PAK,Asia,51,45-54,female,afternoon,5,244,286,262,355,42.6,0,synthetic
30498,Pakistan,PAK,Asia,10,10-17,female,morning,5,330,379,374,457,42.5,0,synthetic
30499,Pakistan,PAK,Asia,47,45-54,male,morning,5,240,274,282,295,18.8,0,synthetic
30500,Pakistan,PAK,Asia,22,18-24,male,afternoon,5,248,262,261,287,13.8,0,synthetic
30501,Pakistan,PAK,Asia,33,25-34,female,morning,5,261,283,287,294,11.3,0,synthetic
30502,Pakistan,PAK,Asia,11,10-17,female,night,5,316,366,325,505,71.0,1,synthetic
30503,Pakistan,PAK,Asia,12,10-17,male,evening,5,284,321,326,364,26.9,0,synthetic
30504,Pakistan,PAK,Asia,18,18-24,male,morning,5,255,270,276,278,9.1,0,synthetic
30505,Pakistan,PAK,Asia,20,18-24,female,night,5,275,280,278,288,5.0,0,synthetic
30506,Pakistan,PAK,Asia,30,25-34,female,morning,5,285,316,290,417,50.6,0,synthetic
30507,Pakistan,PAK,Asia,19,18-24,female,morning,5,229,277,254,369,48.5,0,synthetic
30508,Pakistan,PAK,Asia,28,25-34,male,morning,5,269,277,279,285,5.7,0,synthetic
30509,Pakistan,PAK,Asia,28,25-34,male,morning,5,258,327,274,539,106.7,1,synthetic
30510,Pakistan,PAK,Asia,32,25-34,male,afternoon,5,236,265,263,295,21.9,0,synthetic
30511,Pakistan,PAK,Asia,15,10-17,female,night,5,290,309,311,323,10.6,0,synthetic
30512,Pakistan,PAK,Asia,33,25-34,male,evening,5,261,307,269,467,79.9,0,synthetic
30513,Pakistan,PAK,Asia,33,25-34,female,evening,5,233,268,277,292,21.7,0,synthetic
30514,Pakistan,PAK,Asia,42,35-44,male,morning,5,257,283,278,310,20.9,0,synthetic
30515,Pakistan,PAK,Asia,44,35-44,male,evening,5,271,279,276,289,7.5,0,synthetic
